CurveID,CurveName,DataSource,Commodity,ProductOrMarket,Location,ContractType,PriceType,Granularity,PublicationFrequency,PublicationCalendar,Currency,CurveUnit,CurveType,UsageType,Description,OwnerRole,Destination,CurveStatus,SettlementTime,ProductCode,CreatedBy,CreatedDateTimeUtc,GMACurveID,TimeOfDay,Timezone,SurfaceContractType,SurfaceStrikeType
NULL,P_Retail_Italy_DP.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
NULL,P_Retail_Italy_SB.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons Base,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Retail_Italy_WE.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Weekends,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekends,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Retail_Italy_WP.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
NULL,P_Retail_Nordic.EUR,GMT Trader,Power,Nordic Power,Nordic,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Intraday,NULL,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,P_Retail_Poland_HB.EUR,GMT Trader,Power,Polish Power,Poland,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Base (Shifted one hour forward from source curve),FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Retail_Poland_HP.EUR,GMT Trader,Power,Polish Power,Poland,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Peak (Shifted one hour forward from source curve),FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
2716,P_Trader_Hungary_YOP.EUR,GMT Trader,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-09 14:45:45.903,NULL,Off Peak,NULL,NULL,NULL
2802,P_Trader_Italy_QB.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly Base,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-09 17:22:46.657,NULL,Base,NULL,NULL,NULL
2798,P_Trader_Italy_WOP.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-09 17:22:45.737,NULL,Off Peak,NULL,NULL,NULL
2810,P_Trader_Italy_YOP.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-09 17:22:48.157,NULL,Off Peak,NULL,NULL,NULL
NULL,P_Trader_Nordic_DB.EUR,GMT Trader,Power,Nordic Power,Nordic,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Base,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Trader_Nordic_QB.EUR,GMT Trader,Power,Nordic Power,Nordic,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly Base,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Trader_Poland_HP.EUR,GMT Trader,Power,Polish Power,Poland,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Peak (Shifted one hour forward from source curve),FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
